fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2023-24,2023,December,12,24,2023-12-24,0.00,0.00,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,25,2023-12-25,0.00,0.00,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,26,2023-12-26,4.02,39281.24,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,27,2023-12-27,2.76,29406.84,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,28,2023-12-28,2.19,25460.08,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,29,2023-12-29,2.12,25985.14,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,30,2023-12-30,1.90,22854.54,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,December,12,31,2023-12-31,0.00,0.00,2024-01-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,1,2024-01-01,1.66,18935.48,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,2,2024-01-02,2.11,24316.17,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,3,2024-01-03,2.09,24593.63,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,4,2024-01-04,2.16,23758.25,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,5,2024-01-05,2.23,24575.85,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,6,2024-01-06,2.01,20968.58,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,7,2024-01-07,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,8,2024-01-08,2.45,24111.56,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,9,2024-01-09,2.39,25057.72,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,10,2024-01-10,2.52,24708.24,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,11,2024-01-11,2.28,23526.77,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,12,2024-01-12,2.17,22514.79,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,13,2024-01-13,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,14,2024-01-14,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,15,2024-01-15,2.61,23556.28,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,16,2024-01-16,2.57,25341.31,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,17,2024-01-17,2.13,22319.02,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,18,2024-01-18,2.38,24992.04,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,19,2024-01-19,2.08,23776.76,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,20,2024-01-20,2.08,22970.32,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,21,2024-01-21,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,22,2024-01-22,0.91,10529.52,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,23,2024-01-23,2.40,25861.14,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,24,2024-01-24,2.34,26197.36,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,25,2024-01-25,2.10,23485.48,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,26,2024-01-26,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,27,2024-01-27,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,28,2024-01-28,0.00,0.00,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,29,2024-01-29,3.91,39377.29,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,30,2024-01-30,2.92,31268.21,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,January,1,31,2024-01-31,2.23,26910.96,2024-02-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,1,2024-02-01,2.06,25757.37,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,2,2024-02-02,2.04,25213.08,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,3,2024-02-03,2.05,23061.95,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,4,2024-02-04,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,5,2024-02-05,2.53,25154.47,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,6,2024-02-06,2.33,25311.82,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,7,2024-02-07,2.32,26058.28,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,8,2024-02-08,2.20,24514.15,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,9,2024-02-09,2.26,25028.47,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,10,2024-02-10,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,11,2024-02-11,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,12,2024-02-12,3.69,35776.81,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,13,2024-02-13,2.71,28361.93,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,14,2024-02-14,2.08,22958.78,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,15,2024-02-15,2.41,26149.68,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,16,2024-02-16,2.19,25007.99,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,17,2024-02-17,1.97,21940.63,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,18,2024-02-18,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,19,2024-02-19,1.73,18732.64,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,20,2024-02-20,2.71,29293.53,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,21,2024-02-21,2.29,26358.62,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,22,2024-02-22,2.15,25046.04,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,23,2024-02-23,2.05,24613.98,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,24,2024-02-24,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,25,2024-02-25,0.00,0.00,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,26,2024-02-26,3.33,34640.28,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,27,2024-02-27,2.59,30206.63,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,28,2024-02-28,2.35,27336.62,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,February,2,29,2024-02-29,2.14,26105.89,2024-03-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,1,2024-03-01,2.06,26535.31,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,2,2024-03-02,1.99,23558.35,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,3,2024-03-03,0.00,0.00,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,4,2024-03-04,2.46,26349.30,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,5,2024-03-05,2.54,28501.76,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,6,2024-03-06,2.33,25734.85,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,7,2024-03-07,2.30,26966.46,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,8,2024-03-08,0.66,6890.78,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,9,2024-03-09,0.00,0.00,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,10,2024-03-10,0.00,0.00,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,11,2024-03-11,4.13,41353.01,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,12,2024-03-12,3.27,33824.78,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,13,2024-03-13,2.57,28503.12,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,14,2024-03-14,2.46,29041.26,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,15,2024-03-15,2.45,29090.77,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,16,2024-03-16,2.27,26305.31,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,17,2024-03-17,0.00,0.00,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,18,2024-03-18,2.65,28539.16,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,19,2024-03-19,2.54,29523.51,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,20,2024-03-20,2.59,31039.78,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2024,March,3,21,2024-03-21,2.46,31584.70,2024-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
